Bezirk_Id,Bezirk,Gemeinde_Id,Gemeinde,Sprengel_Nr,Wahlberechtigte,Abgegebene Stimmen,Wahlbeteiligung,Gültige Stimmen,Ungültige Stimmen,Nr./Wählergruppe1,Name/Wählergruppe1,Koppelung/Wählergruppe1,Stimmen/Wählergruppe1,Prozente/Wählergruppe1,Mandate/Wählergruppe1,Senatssitze/Wählergruppe1,Nr./Wählergruppe2,Name/Wählergruppe2,Koppelung/Wählergruppe2,Stimmen/Wählergruppe2,Prozente/Wählergruppe2,Mandate/Wählergruppe2,Senatssitze/Wählergruppe2,Nr./Wählergruppe3,Name/Wählergruppe3,Koppelung/Wählergruppe3,Stimmen/Wählergruppe3,Prozente/Wählergruppe3,Mandate/Wählergruppe3,Senatssitze/Wählergruppe3,Nr./Wählergruppe4,Name/Wählergruppe4,Koppelung/Wählergruppe4,Stimmen/Wählergruppe4,Prozente/Wählergruppe4,Mandate/Wählergruppe4,Senatssitze/Wählergruppe4,Nr./Wählergruppe5,Name/Wählergruppe5,Koppelung/Wählergruppe5,Stimmen/Wählergruppe5,Prozente/Wählergruppe5,Mandate/Wählergruppe5,Senatssitze/Wählergruppe5,Nr./Wählergruppe6,Name/Wählergruppe6,Koppelung/Wählergruppe6,Stimmen/Wählergruppe6,Prozente/Wählergruppe6,Mandate/Wählergruppe6,Senatssitze/Wählergruppe6,Nr./Wählergruppe7,Name/Wählergruppe7,Koppelung/Wählergruppe7,Stimmen/Wählergruppe7,Prozente/Wählergruppe7,Mandate/Wählergruppe7,Senatssitze/Wählergruppe7,Nr./Wählergruppe8,Name/Wählergruppe8,Koppelung/Wählergruppe8,Stimmen/Wählergruppe8,Prozente/Wählergruppe8,Mandate/Wählergruppe8,Senatssitze/Wählergruppe8,Nr./Wählergruppe9,Name/Wählergruppe9,Koppelung/Wählergruppe9,Stimmen/Wählergruppe9,Prozente/Wählergruppe9,Mandate/Wählergruppe9,Senatssitze/Wählergruppe9,Nr./Wählergruppe10,Name/Wählergruppe10,Koppelung/Wählergruppe10,Stimmen/Wählergruppe10,Prozente/Wählergruppe10,Mandate/Wählergruppe10,Senatssitze/Wählergruppe10,Nr./Wählergruppe11,Name/Wählergruppe11,Koppelung/Wählergruppe11,Stimmen/Wählergruppe11,Prozente/Wählergruppe11,Mandate/Wählergruppe11,Senatssitze/Wählergruppe11,Nr./Wählergruppe12,Name/Wählergruppe12,Koppelung/Wählergruppe12,Stimmen/Wählergruppe12,Prozente/Wählergruppe12,Mandate/Wählergruppe12,Senatssitze/Wählergruppe12,Nr./Wählergruppe13,Name/Wählergruppe13,Koppelung/Wählergruppe13,Stimmen/Wählergruppe13,Prozente/Wählergruppe13,Mandate/Wählergruppe13,Senatssitze/Wählergruppe13,Winner
701,Innsbruck-Stadt,70101,Innsbruck,254.0,,398,,384,14,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,46,"11,98",,,2,FPÖ - Rudi Federspiel - FPÖ,,92,"23,96",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,47,"12,24",,,4,NEOS Innsbruck - NEOS,,12,"3,13",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"2,86",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"4,69",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"3,13",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,54,"14,06",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,78",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,62,"16,15",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,52",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,25,"6,51",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,255.0,,325,,318,7,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,22,"6,92",,,2,FPÖ - Rudi Federspiel - FPÖ,,89,"27,99",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,27,"8,49",,,4,NEOS Innsbruck - NEOS,,3,"0,94",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,10,"3,14",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,26,"8,18",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,9,"2,83",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,41,"12,89",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"1,26",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,66,"20,75",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,21,"6,60",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,256.0,,336,,323,13,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,10,"3,10",,,2,FPÖ - Rudi Federspiel - FPÖ,,67,"20,74",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,38,"11,76",,,4,NEOS Innsbruck - NEOS,,6,"1,86",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,30,"9,29",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"4,02",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"3,72",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,55,"17,03",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,93",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,72,"22,29",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,31",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,62",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,14,"4,33",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,257.0,,389,,383,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,37,"9,66",,,2,FPÖ - Rudi Federspiel - FPÖ,,81,"21,15",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,32,"8,36",,,4,NEOS Innsbruck - NEOS,,6,"1,57",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"4,96",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"3,39",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,19,"4,96",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,75,"19,58",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,69,"18,02",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,26",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,31,"8,09",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,260.0,,422,,416,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,33,"7,93",,,2,FPÖ - Rudi Federspiel - FPÖ,,111,"26,68",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,38,"9,13",,,4,NEOS Innsbruck - NEOS,,2,"0,48",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,31,"7,45",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,31,"7,45",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,17,"4,09",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,55,"13,22",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,72",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,70,"16,83",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,48",,,12,Die Unabhängigen - Innsbruck - DU-I,,4,"0,96",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"4,57",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,261.0,,243,,237,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,18,"7,59",,,2,FPÖ - Rudi Federspiel - FPÖ,,60,"25,32",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,15,"6,33",,,4,NEOS Innsbruck - NEOS,,2,"0,84",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,29,"12,24",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,20,"8,44",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,3,"1,27",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,32,"13,50",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,84",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,43,"18,14",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,42",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,12,"5,06",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,262.0,,302,,298,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,45,"15,10",,,2,FPÖ - Rudi Federspiel - FPÖ,,65,"21,81",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,29,"9,73",,,4,NEOS Innsbruck - NEOS,,7,"2,35",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,10,"3,36",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,10,"3,36",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,11,"3,69",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,43,"14,43",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"1,01",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,56,"18,79",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,67",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,34",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,16,"5,37",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,263.0,,308,,292,16,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,30,"10,27",,,2,FPÖ - Rudi Federspiel - FPÖ,,68,"23,29",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,34,"11,64",,,4,NEOS Innsbruck - NEOS,,7,"2,40",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"3,77",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,3,"1,03",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,13,"4,45",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,48,"16,44",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,64,"21,92",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,34",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,13,"4,45",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,264.0,,283,,272,11,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,15,"5,51",,,2,FPÖ - Rudi Federspiel - FPÖ,,58,"21,32",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,46,"16,91",,,4,NEOS Innsbruck - NEOS,,4,"1,47",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,21,"7,72",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,15,"5,51",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,7,"2,57",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,49,"18,01",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,44,"16,18",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,37",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,37",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,11,"4,04",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,265.0,,334,,332,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,37,"11,14",,,2,FPÖ - Rudi Federspiel - FPÖ,,78,"23,49",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,38,"11,45",,,4,NEOS Innsbruck - NEOS,,4,"1,20",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"3,31",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"5,42",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,9,"2,71",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,66,"19,88",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,41,"12,35",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,30",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,30",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,28,"8,43",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,300.0,,416,,414,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,102,"24,64",,,2,FPÖ - Rudi Federspiel - FPÖ,,37,"8,94",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,49,"11,84",,,4,NEOS Innsbruck - NEOS,,19,"4,59",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,23,"5,56",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"3,14",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,23,"5,56",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,52,"12,56",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,48",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,80,"19,32",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,14,"3,38",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,301.0,,332,,321,11,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,60,"18,69",,,2,FPÖ - Rudi Federspiel - FPÖ,,52,"16,20",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,19,"5,92",,,4,NEOS Innsbruck - NEOS,,14,"4,36",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,10,"3,12",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,22,"6,85",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,19,"5,92",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,29,"9,03",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,72,"22,43",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,62",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,22,"6,85",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,302.0,,523,,519,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,102,"19,65",,,2,FPÖ - Rudi Federspiel - FPÖ,,53,"10,21",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,55,"10,60",,,4,NEOS Innsbruck - NEOS,,22,"4,24",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,20,"3,85",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,21,"4,05",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,30,"5,78",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,66,"12,72",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,39",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,114,"21,97",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,4,"0,77",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,30,"5,78",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,303.0,,385,,381,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,100,"26,25",,,2,FPÖ - Rudi Federspiel - FPÖ,,45,"11,81",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,51,"13,39",,,4,NEOS Innsbruck - NEOS,,14,"3,67",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"4,99",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"3,41",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,13,"3,41",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,46,"12,07",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,52",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,52,"13,65",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,3,"0,79",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,52",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,21,"5,51",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,304.0,,447,,444,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,120,"27,03",,,2,FPÖ - Rudi Federspiel - FPÖ,,32,"7,21",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,71,"15,99",,,4,NEOS Innsbruck - NEOS,,18,"4,05",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,29,"6,53",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"1,35",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,38,"8,56",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,43,"9,68",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,23",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,61,"13,74",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,23",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,23",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,23,"5,18",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,305.0,,469,,451,18,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,126,"27,94",,,2,FPÖ - Rudi Federspiel - FPÖ,,40,"8,87",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,46,"10,20",,,4,NEOS Innsbruck - NEOS,,21,"4,66",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,24,"5,32",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,15,"3,33",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,31,"6,87",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,52,"11,53",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"0,89",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,62,"13,75",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,22",,,12,Die Unabhängigen - Innsbruck - DU-I,,3,"0,67",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,26,"5,76",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,306.0,,246,,239,7,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,69,"28,87",,,2,FPÖ - Rudi Federspiel - FPÖ,,25,"10,46",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,23,"9,62",,,4,NEOS Innsbruck - NEOS,,10,"4,18",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,12,"5,02",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"2,51",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,14,"5,86",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,31,"12,97",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,84",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,29,"12,13",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,18,"7,53",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,307.0,,309,,304,5,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,80,"26,32",,,2,FPÖ - Rudi Federspiel - FPÖ,,44,"14,47",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,33,"10,86",,,4,NEOS Innsbruck - NEOS,,12,"3,95",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,13,"4,28",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,2,"0,66",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,16,"5,26",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,44,"14,47",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,33",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,36,"11,84",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,33",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,22,"7,24",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,310.0,,543,,537,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,126,"23,46",,,2,FPÖ - Rudi Federspiel - FPÖ,,75,"13,97",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,56,"10,43",,,4,NEOS Innsbruck - NEOS,,28,"5,21",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"2,98",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,14,"2,61",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,21,"3,91",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,44,"8,19",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,37",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,129,"24,02",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,19",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,37",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,23,"4,28",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,320.0,,209,,205,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,39,"19,02",,,2,FPÖ - Rudi Federspiel - FPÖ,,18,"8,78",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,24,"11,71",,,4,NEOS Innsbruck - NEOS,,6,"2,93",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,6,"2,93",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,8,"3,90",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"5,85",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,49,"23,90",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,17,"8,29",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,98",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,24,"11,71",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,321.0,,313,,306,7,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,61,"19,93",,,2,FPÖ - Rudi Federspiel - FPÖ,,33,"10,78",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,25,"8,17",,,4,NEOS Innsbruck - NEOS,,13,"4,25",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"5,23",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,10,"3,27",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,28,"9,15",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,45,"14,71",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"1,31",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,40,"13,07",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,33",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,30,"9,80",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
